kind,etag,id,snippet,contentDetails,status,statistics,player,topicDetails,recordingDetails,channelId,channelTitle,publishedAt,videoId,extraction_date
youtube#video,iHKWdWOwo1rXu0cuwgRtp2MJaHc,FIRNDi7ejO8,"{'publishedAt': '2022-10-05T15:04:37Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Piloto homenageia mãe durante voo', 'description': 'Piloto homenageia mãe durante voo para Cancún. Dona Eunice, de 68 anos, foi comemorar seu aniversário e férias na cidade, quando recebeu foi surpreendida pela mensagem do filho. #Band #borabrasil', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/FIRNDi7ejO8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FIRNDi7ejO8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FIRNDi7ejO8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FIRNDi7ejO8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FIRNDi7ejO8/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'tags': ['bora brasil', 'piloto homenagem', 'piloto homenageia mae', 'band', 'bandtv', 'bandjornalismo', 'bandsp', 'voo', 'durante aviao'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Piloto homenageia mãe durante voo', 'description': 'Piloto homenageia mãe durante voo para Cancún. Dona Eunice, de 68 anos, foi comemorar seu aniversário e férias na cidade, quando recebeu foi surpreendida pela mensagem do filho. #Band #borabrasil'}}","{'duration': 'PT2M25S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '7511', 'likeCount': '306', 'favoriteCount': '0', 'commentCount': '19'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FIRNDi7ejO8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}",{'topicCategories': ['https://en.wikipedia.org/wiki/Society']},{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-05T15:04:37Z,FIRNDi7ejO8,7/1/2023 17:30
youtube#video,N6maolk_fUumwvxPu6iOreBqgQk,8hxyMucc3X4,"{'publishedAt': '2022-10-05T12:35:05Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'BORA BRASIL - 05/10/2022', 'description': 'Às 8h, o Bora Brasil conta com repórteres espalhados pelo País inteiro trazendo a notícia ao vivo até você.\\n\\nINSCREVA-SE NO CANAL E NÃO PERCA NENHUM NOTÍCIA DA SUA CIDADE, DO BRASIL E DO MUNDO. \\n\\n\\nSiga o Bora Brasil nas redes sociais: \\nInstagram: https://www.instagram.com/bandjornalismo/\\nTwitter: https://twitter.com/bandjornalismo\\nFacebook: https://www.facebook.com/bandjornalismo/', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8hxyMucc3X4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8hxyMucc3X4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8hxyMucc3X4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/8hxyMucc3X4/sddefault.jpg', 'width': 640, 'height': 480}}, 'channelTitle': 'Band Jornalismo', 'tags': ['band jornalismo', 'band', 'jornalismo', 'bandeirantes', 'band tv', 'reportagens', 'jornal da band', 'café com jornal', 'bora sp', 'canal livre', 'brasil urgente'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'defaultLanguage': 'pt', 'localized': {'title': 'BORA BRASIL - 05/10/2022', 'description': 'Às 8h, o Bora Brasil conta com repórteres espalhados pelo País inteiro trazendo a notícia ao vivo até você.\\n\\nINSCREVA-SE NO CANAL E NÃO PERCA NENHUM NOTÍCIA DA SUA CIDADE, DO BRASIL E DO MUNDO. \\n\\n\\nSiga o Bora Brasil nas redes sociais: \\nInstagram: https://www.instagram.com/bandjornalismo/\\nTwitter: https://twitter.com/bandjornalismo\\nFacebook: https://www.facebook.com/bandjornalismo/'}, 'defaultAudioLanguage': 'pt-BR'}","{'duration': 'PT1H29M35S', 'dimension': '2d', 'definition': 'hd', 'caption': 'false', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '20245', 'likeCount': '458', 'favoriteCount': '0', 'commentCount': '5'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8hxyMucc3X4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Television_program']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-05T12:35:05Z,8hxyMucc3X4,7/1/2023 17:30
youtube#video,fOI_J7-sPqaj7_dX8_KUB7sBPOg,1W5ZgUsZ_Tk,"{'publishedAt': '2022-10-05T12:08:05Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Granizo na região serrana do Rio de Janeiro e em Minas Gerais', 'description': 'Granizo na região serrana do Rio de Janeiro e em Minas Gerais. Choveu granizo em várias cidades da grande Belo Horizonte durante a tarde desta terça-feira. No Rio de Janeiro também teve queda de granizo. #BoraBrasil #Band', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1W5ZgUsZ_Tk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1W5ZgUsZ_Tk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1W5ZgUsZ_Tk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/1W5ZgUsZ_Tk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/1W5ZgUsZ_Tk/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'tags': ['granizo minas', 'granizo no rio de janeiro', 'granizo em minas gerais', 'band', 'bora brasil', 'granizo na região serrana', 'bora brasil ao vivo'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Granizo na região serrana do Rio de Janeiro e em Minas Gerais', 'description': 'Granizo na região serrana do Rio de Janeiro e em Minas Gerais. Choveu granizo em várias cidades da grande Belo Horizonte durante a tarde desta terça-feira. No Rio de Janeiro também teve queda de granizo. #BoraBrasil #Band'}}","{'duration': 'PT1M54S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '5550', 'likeCount': '170', 'favoriteCount': '0', 'commentCount': '9'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/1W5ZgUsZ_Tk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}",{'topicCategories': ['https://en.wikipedia.org/wiki/Society']},{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-05T12:08:05Z,1W5ZgUsZ_Tk,7/1/2023 17:30
youtube#video,4QbWfW2rMJaPV-IFYkaMFY9rNF4,BNyfpiR1Ld8,"{'publishedAt': '2022-10-05T04:41:50Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'JORNAL DA NOITE - 04/10/2022', 'description': 'INSCREVA-SE NO CANAL E NÃO PERCA NENHUMA NOTÍCIA DO BRASIL E DO MUNDO. \\n\\nSiga as nossas redes sociais: \\nTwitter: https://twitter.com/bandjornalismo/\\nFacebook: https://www.facebook.com/bandjornalismo/', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/BNyfpiR1Ld8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BNyfpiR1Ld8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BNyfpiR1Ld8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/BNyfpiR1Ld8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/BNyfpiR1Ld8/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'tags': ['band jornalismo', 'band', 'jornalismo', 'bandeirantes', 'band tv', 'reportagens', 'jornal da band', 'café com jornal', 'bora sp', 'canal livre', 'brasil urgente', 'ao vivo'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'defaultLanguage': 'pt', 'localized': {'title': 'JORNAL DA NOITE - 04/10/2022', 'description': 'INSCREVA-SE NO CANAL E NÃO PERCA NENHUMA NOTÍCIA DO BRASIL E DO MUNDO. \\n\\nSiga as nossas redes sociais: \\nTwitter: https://twitter.com/bandjornalismo/\\nFacebook: https://www.facebook.com/bandjornalismo/'}, 'defaultAudioLanguage': 'pt-BR'}","{'duration': 'PT51M49S', 'dimension': '2d', 'definition': 'hd', 'caption': 'false', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '24661', 'favoriteCount': '0', 'commentCount': '7'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BNyfpiR1Ld8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Television_program']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-05T04:41:50Z,BNyfpiR1Ld8,7/1/2023 17:30
youtube#video,N6OfpqirkV6PsaLlxKqaO35c6nY,jvU-n9vg6EY,"{'publishedAt': '2022-10-04T23:39:32Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'JORNAL DA BAND 04/10/2022', 'description': 'INSCREVA-SE NO CANAL E NÃO PERCA NENHUMA NOTÍCIA DO BRASIL E DO MUNDO. \\n\\nSiga as nossas redes sociais: \\nTwitter: https://twitter.com/bandjornalismo/\\nFacebook: https://www.facebook.com/bandjornalismo/', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jvU-n9vg6EY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jvU-n9vg6EY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jvU-n9vg6EY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jvU-n9vg6EY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jvU-n9vg6EY/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'tags': ['jornow', 'noticias twitter', 'noticias do momentos', 'trends twitter', 'noticias agora', 'jornal internet', 'redes sociais', 'trends redes sociais', 'polemica redes sociais', 'Joana Treptow', 'Narley Resende', 'auxílio brasil', 'pec dos benefícios', 'eleitores não lembram', 'em quem votaram', 'deputados', 'incêndio', 'são vicente', 'cadastro único'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'defaultLanguage': 'pt', 'localized': {'title': 'JORNAL DA BAND 04/10/2022', 'description': 'INSCREVA-SE NO CANAL E NÃO PERCA NENHUMA NOTÍCIA DO BRASIL E DO MUNDO. \\n\\nSiga as nossas redes sociais: \\nTwitter: https://twitter.com/bandjornalismo/\\nFacebook: https://www.facebook.com/bandjornalismo/'}, 'defaultAudioLanguage': 'pt-BR'}","{'duration': 'PT1H15M6S', 'dimension': '2d', 'definition': 'hd', 'caption': 'false', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '189830', 'likeCount': '3226', 'favoriteCount': '0', 'commentCount': '55'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jvU-n9vg6EY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Television_program']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:39:32Z,jvU-n9vg6EY,7/1/2023 17:30
youtube#video,Yq4J6NSAxmj3_BCtDfRys2DJ36E,KPdhtT9fQyQ,"{'publishedAt': '2022-10-04T23:32:35Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Libertadores: torcedora do Athletico Paranaense freta avião', 'description': 'Assistir no Equador à finalíssima da Libertadores será um desafio para torcedores do Flamengo e do Athletico Paranaense. Mas quando se trata de paixão, o povo se vira como dá.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/KPdhtT9fQyQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KPdhtT9fQyQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KPdhtT9fQyQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/KPdhtT9fQyQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/KPdhtT9fQyQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Libertadores: torcedora do Athletico Paranaense freta avião', 'description': 'Assistir no Equador à finalíssima da Libertadores será um desafio para torcedores do Flamengo e do Athletico Paranaense. Mas quando se trata de paixão, o povo se vira como dá.'}}","{'duration': 'PT1M42S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '2577', 'likeCount': '67', 'favoriteCount': '0', 'commentCount': '1'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/KPdhtT9fQyQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Association_football', 'https://en.wikipedia.org/wiki/Sport']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:32:35Z,KPdhtT9fQyQ,7/1/2023 17:30
youtube#video,7JZ68iYKoSJOsq6lsUHOn6H6Nek,30TkWjwUL-M,"{'publishedAt': '2022-10-04T23:32:55Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Ministro da Justiça pede que PF investigue institutos', 'description': 'O ministro da Justiça, Anderson Torres, disse hoje que pediu a abertura de um inquérito para investigar os institutos de pesquisas eleitorais. O Cristiano Oliveira traz os detalhes.\\n\\nAcompanhe o BandNews TV nas redes sociais:\\n\\nInstagram: https://ayr.app/l/KMof\\nTwitter: https://ayr.app/l/vP7s\\nFacebook: https://ayr.app/l/UBQE\\n\\nBaixe o nosso aplicativo para mais notícias!\\n\\nAndroid: http://bit.ly/2HwTQDK\\nIOS: https://ayr.app/l/9fB1', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/30TkWjwUL-M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/30TkWjwUL-M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/30TkWjwUL-M/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/30TkWjwUL-M/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/30TkWjwUL-M/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Ministro da Justiça pede que PF investigue institutos', 'description': 'O ministro da Justiça, Anderson Torres, disse hoje que pediu a abertura de um inquérito para investigar os institutos de pesquisas eleitorais. O Cristiano Oliveira traz os detalhes.\\n\\nAcompanhe o BandNews TV nas redes sociais:\\n\\nInstagram: https://ayr.app/l/KMof\\nTwitter: https://ayr.app/l/vP7s\\nFacebook: https://ayr.app/l/UBQE\\n\\nBaixe o nosso aplicativo para mais notícias!\\n\\nAndroid: http://bit.ly/2HwTQDK\\nIOS: https://ayr.app/l/9fB1'}}","{'duration': 'PT4M52S', 'dimension': '2d', 'definition': 'hd', 'caption': 'false', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '4849', 'likeCount': '138', 'favoriteCount': '0', 'commentCount': '15'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/30TkWjwUL-M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:32:55Z,30TkWjwUL-M,7/1/2023 17:30
youtube#video,oPxZ1chOirVZmOeU4BSIpFeY3Cg,jU_PPU4UNIo,"{'publishedAt': '2022-10-04T23:10:36Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Remédios para outras doenças usados contra obesidade e calvície', 'description': 'Remédios indicados para outras doenças viraram febre em tratamentos de obesidade e calvície. Mas o uso não deve ser feito sem indicação médica.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jU_PPU4UNIo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jU_PPU4UNIo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jU_PPU4UNIo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jU_PPU4UNIo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jU_PPU4UNIo/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'tags': ['alta', 'diabetes', 'emagrecimento', 'indicados', 'medimentos', 'médico', 'obesidade', 'pressão', 'remédios'], 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Remédios para outras doenças usados contra obesidade e calvície', 'description': 'Remédios indicados para outras doenças viraram febre em tratamentos de obesidade e calvície. Mas o uso não deve ser feito sem indicação médica.'}}","{'duration': 'PT1M25S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '1460', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '3'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jU_PPU4UNIo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Society']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:10:36Z,jU_PPU4UNIo,7/1/2023 17:30
youtube#video,aDnHojClALNhpA20OGmSJC7lA30,3pQCQympvuE,"{'publishedAt': '2022-10-04T23:05:55Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Dia das Crianças: brinquedos trazem diversão e aprendizado', 'description': 'O comércio tá otimista com as vendas do Dia das Crianças, na semana que vem. Brinquedos e jogos simples, que misturam diversão e aprendizado, devem ganhar espaço.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/3pQCQympvuE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3pQCQympvuE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3pQCQympvuE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/3pQCQympvuE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/3pQCQympvuE/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Dia das Crianças: brinquedos trazem diversão e aprendizado', 'description': 'O comércio tá otimista com as vendas do Dia das Crianças, na semana que vem. Brinquedos e jogos simples, que misturam diversão e aprendizado, devem ganhar espaço.'}}","{'duration': 'PT1M44S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '439', 'likeCount': '12', 'favoriteCount': '0', 'commentCount': '1'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3pQCQympvuE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:05:55Z,3pQCQympvuE,7/1/2023 17:30
youtube#video,2Tv0D5e55Okg4bU9b_v-dy_-oz8,ehCXENnzRAI,"{'publishedAt': '2022-10-04T23:00:54Z', 'channelId': 'UCoa-D_VfMkFrCYodrOC9-mA', 'title': 'Coldplay adia shows no Brasil para 2023', 'description': 'Um problema de saúde do vocalista fez a banda Coldplay adiar os oito shows que faria este mês no Brasil. As apresentações devem acontecer em 2023.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ehCXENnzRAI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ehCXENnzRAI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ehCXENnzRAI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ehCXENnzRAI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ehCXENnzRAI/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Band Jornalismo', 'categoryId': '25', 'liveBroadcastContent': 'none', 'localized': {'title': 'Coldplay adia shows no Brasil para 2023', 'description': 'Um problema de saúde do vocalista fez a banda Coldplay adiar os oito shows que faria este mês no Brasil. As apresentações devem acontecer em 2023.'}}","{'duration': 'PT1M52S', 'dimension': '2d', 'definition': 'hd', 'caption': 'true', 'licensedContent': True, 'contentRating': {}, 'projection': 'rectangular'}","{'uploadStatus': 'processed', 'privacyStatus': 'public', 'license': 'youtube', 'embeddable': True, 'publicStatsViewable': True, 'madeForKids': False}","{'viewCount': '3337', 'likeCount': '39', 'favoriteCount': '0', 'commentCount': '4'}","{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ehCXENnzRAI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}","{'topicCategories': ['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']}",{},UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,2022-10-04T23:00:54Z,ehCXENnzRAI,7/1/2023 17:30
