authorChannelId,Count
UCpICVHvHQQ7OZg0esnNkIkw,65
UCJGPEwKqHuf_sD-tWP_bdZg,65
UC9CfJhTyDIBAISF-gNx6uxQ,65
UCB4UXMCb8aqzUnOQ-QwDJLA,65
UCnbANncySc3Ho5siEB7tHNg,64
UCnqsQB9Oqex5OxpcPrBGzBQ,64
UC5uNuUjwzF0jMwzmOdTtE8w,64
UC_lva7ukDhCh4i91dXUeH4Q,64
UCMQbpiJPGuYWCloPW-CsYuQ,64
UCAehcQuTSExZ1yZK6knQsuQ,64
UCatp-BMzgaiR9uwPjfl2WbA,64
UCETM-rxphNS2yc4SZx_ljQQ,64
UC-kL5-cOvl9N7xzT5usYMyA,64
UCD32l5zJluHy4TQcB3dsBVw,64
UCCraaKlRFwC7gESXeQNM9KA,64
UCgr6ZJb2uvZ58Yd0guiiVIg,64
UCxRSlDgpcqJYVrP5olgWFjA,64
UCszU9ClxcLx1huDz3z2Lcag,64
UCUl5Q1GKLClPmFsIQCg5X5g,64
UCju9DRDRh4iFQtioMzKB2YA,64
UCvvKcpcyPIIjzApwUypBUuw,64
UCUE__MwrR7W4YQ_KSu3_--w,64
UCv0i5Bhytt_PQ6V3Cvji3kA,64
UC2E9YrLKld_9Qb3g0ODWQ0Q,64
UCTsJGvAo947wOn7j-AXLWzA,64
UC8_2ec_IfSqleANKX51KzlA,64
UCKio0PziN04IGE3drKkKNvA,64
UC0uYYcsTWEtIGtkCGITmLww,64
UCxaaAb_B-VbHM8QDFrZZmsA,63
UCyDY7vHIifTLIFgk670mg6g,63
UCu1r8wACikSqIrcH-jX8tsQ,63
UC-XI0ars7NYCy3pLR6ScnWQ,63
UCTktgGRgWtfO7L7QZZwRL1Q,63
UCO3_Zs2iocm4rH651-1ejdQ,63
UCTi6cov8gw-jCH8KtLijGyg,63
UCC32fqc_TDZ7BER9DshDSWA,63
UChPSC7PKBVG6qafQ1MWlTsQ,63
UCIbqfGb0A-IDBdEGZeiasSA,63
UCB4DFSkZ1YGqSKrFTF1ZWcQ,63
UCUee_p-cU0ZeTiG5ng5PmMw,63
UCUIjie25hFqRLHHmPPF3G2Q,63
UCEmqC4CMWzx7KEviQkq-hTA,63
UCA-Al9Ijd4Q9W5juR-5KfRg,63
UCEr2NM68Q5DEZJjj9jOC_kQ,63
UCTuPkvICnsZ9i1dVxByzPcg,63
UCI1rKk4h7lNn0waodk0n8XQ,63
UCoM2FEYUpGCab3vGb8N08wQ,63
UC_t-1xcJ4SzIB_TVv-7lhyw,63
UCSyKFLeEUfgMJYCfh4Bq10w,63
UCa1u0JuH4LVj18ODDpiRBSg,63
UCPEvgjp2NV2lpHUYyYAxbVA,62
UC6ikVLmlRrP-A5SfaYV5eRA,62
UCsllHekn_OAmLwk9EtCa3tA,62
UCxTl11nbQjN6KH5lHZAUafQ,62
UCAxYtW-zm1tHrkdKBd_VEbw,62
UC7Dq7XLJSwySBOm2APbTENg,62
UCTa53UbaGXoIoLQIGCk3QrQ,62
UCTLf-4kQRq-qCxHrdUPvnBQ,62
UCkGvrEmj4GtW67V43FVaEOA,62
UClWIA_g_q0AcIcb0MzYKsnA,62
UCggvdAHEBUdpX5PskO0oluQ,62
UC8uTUz-5p0jx1_HJpj_lI9w,62
UCGEGBWlueHw0fWBOLZwBNqw,62
UCsmSCfO_ymHp3Aq62NZn-qw,62
UCZj4qonA1ocNyLZ_qP-7kSw,61
UCyiQfBSraVAjVvYEOYfmRww,61
UCXhKJmxouX-qxlS2secetXQ,61
UCa6SIrddXXv6Oo0Jl5aILSw,61
UCqtqlcWCSHd4g9_dY_d8yZA,61
UChMDMFyI9LgV93T28Guot7w,61
UCxU9RTYdLSstWuxH8dxwong,61
UCQQz4Rs8ZejUWDpVyx1aPpA,61
UCktn2FG_L8vcq0loDhcV5HA,61
UCU3UMtA7FcsrRH8JM2Ah2Hg,61
UCtf3R6IRsZo3pgp_T1UjKuQ,61
UCm50-d6VdXiqIB-81Y3r5DA,61
UCSyHWu9kDmr6J2_ilV57f3g,61
UCskVP1kH60Md234CF12cuCg,61
UCvfp7V6sj7yrE0fdZ0Zgdtw,61
UCzwZuF2er0f0uuuiXp8wojQ,61
UCM3O3cA1kPweu2yzadsms1w,61
UCDIiP-EWjjyZL9-MAUaJyJg,61
UCFOyv0gN03AMZI3woQbXe9A,61
UC7LfaFn0Hcqz5YD9mTlX7Cw,61
UCAZH4Ah-OVXH7O0DeMjSDIQ,61
UCNgl9fnXzC56ZUWe1yQMNRQ,61
UC4BxnqqPLla7pVojDhKRLlQ,61
UCNI5L7XPCr-PhPbu3Qp5Epw,61
UCE3suKs7YNL9vIUIcVD0LSQ,61
UCBdEJk9EqldAIoNFt6Hjpzw,60
UCequfA_aw1cS7Y6pdQviA_w,60
UCaf0Q-zRpnxn1f66sCwAVRg,60
UCjzYPt0YJrWeDi06pJyjhXQ,60
UCqk6pVv20XPTxFzXqrz2kvg,60
UCTGU6WDG503zu9RQD_T8ysw,60
UCyoSonJK9TKkHFBkK_4WCrQ,60
UC9n1swBvgeEsJ0VsWWDoasQ,60
UCPakYOMmg444neddAbdLV7w,60
UCswDm3Pu_szPXLrItbbhN0w,60
UCfM7hru9H2lm34Nad1cC5-Q,60
UCfHQsPPxCjeAD6GtQWHDtPg,60
UCD3Y86scFKINJjf9yJN-1rA,60
UCCVnAI746Ey4d_higD4xCYA,60
UCkBWt2pyJmU_MrZnX71lbCg,60
UCYRIo_scMvVSIweMwEfToDw,60
UCZvS2s7WYWZcme3btubrojg,60
UCJoRKKvWZ7KHhjvgCRA0SpQ,60
UCmoS-ghzecZRsXhrFa8bzWA,60
UCOi9AwfMIrRqU2oPLN_K3GQ,60
UC1yQS_cljyMam7ByfVNWqmQ,60
UCDD4u-8DRhEtTVELniWqHqw,60
UCpOgBk4dx1iaJYLnx-Licjw,60
UCGjrF0juzJAcUy8-jWM8stA,59
UCW9nxxQJ7-MxVdx7jeDrHag,59
UCTIZsnP1eaeLGPvLg-tFvZg,59
UCeY5y66ML9w27JgglS17b6Q,59
UC2ZHSLirrab3zy-T0TDMw9g,59
UCL8ynD7vDmPu2-WGIyS5vhQ,59
UCvZ5jzB4KMINcGvtl0fYrHw,59
UCs_HK3IfeG_8xVFDif1v-_w,59
UCT7IbqjuIObY0PHxyKqzaEQ,59
UC1rw5aX7SuvfZdsrgyKOy3A,59
UC-Sins16mXPEtyZvkP_twvQ,59
UCGzszcxED--kJGmV1R5A3LA,59
UCF2DwZIIr8c2yuLHih0PToA,59
UCYvLlBwmxE5vDk475eU_Iuw,59
UCQQUgm7RQa8mL7oBqdt45vg,59
UCQivm3m_bJPQd_mhrxhMnfQ,59
UCbK5G6WE1wIpj3_urOMu9Rw,59
UCQbOpnYEIOjgy-uSrwCwo6A,59
UCdcLZSlNSW7EDVqpsuI-uBQ,59
UCqLzsbKPVcQkiLtOk3To_Hw,59
UCpbWc9HY6lVWCxq3NtfiV4g,59
UCB7cmAOVuB2tuKemgJCadMg,59
UCkjPFjCvq9eMb3_qMa7yFbg,59
UCBf4-g48FOZTYdC5L51a-rg,59
UC8HprXXnzjjco_bWLacnI3Q,59
UCp604_jX89QOwD6jkEALiQA,59
UCf2nGOXkK2AENFOac3hG1YQ,59
UCMmYVogSOkcOfAXD9Pm1SJA,59
UCRElFUVnE4h7FBN_P-RMFgg,58
UCR8t5cV71nP0Z-awO1-t9zg,58
UCGyCUW9gOlNgkEKTjeas0cg,58
UCuAaq5l3zEkUT3J68-xNcAA,58
UCmK88Zdb4eI6918_5ITB9eg,58
UCOSjR7N4WIqjSE7N-3ojDCQ,58
UCl_AaZ_dbrq6BaRrzfr4Nvg,58
UC7CzupR9oMxVm-SfDHegnXw,58
UCNu8sP3hJ-LRqYfriadFTCQ,58
UCvmPPGpyhHFEwq4ClnCB4vw,58
UCLToZ478ox7oJaKwTncTG2w,58
UCVcFObghhARcU97EsJdUIFA,58
UCuunMO-BczW_Zui9a1oHiQQ,58
UC_j2GJLUbVniqdbAWWbqFvg,58
UCbofVy8Pj9Rt6BpGELLExuA,58
UCAKIpXpvJNcoV3LSL4n2s9w,58
UCCsxfA_0am1Gbs-0ets-NMA,58
UCoSHhERMShqFMhHWJFbCqcg,58
UCcwfkQv_AEknr8g-0AZmSHg,58
UCzjZYGhWaY6uUPQxx8JdafQ,58
UCc8fitzOTNttiszE5XiKtPA,58
UC4Hy7sQVUY-JrT68_E4kXPA,58
UCUfmBTFibz0BRe4WZDRyHCw,58
UCGvDWaUPE2nuw73lPmBF6kw,58
UCEFTIS38ubFEM9ASEkOlCPQ,58
UC5bXIoHP3ic4BYVbBxtEv0Q,58
UCvzHhJjw0rN2jGXM2SmRt1g,58
UCtKFUdM7sQGBuE64an8OclQ,58
UCtQ-909EYvrm-qLSNfuTASg,58
UCov_rcznvAvl5C_AN__t-qw,57
UCVJ9_OxSbIFsjSYyw7U8ddQ,57
UC0Rub5hY60oDJBYV_2pJq9A,57
UCVaw2Ff8qkxsp7RJqHMq-8g,57
UCejQbSxOP6TtstwIpqz9UdQ,57
UC8hl7dlm4D8tNwJYlAfXNlA,57
UCZebXE3KmB5PlRru6HOZ6Mg,57
UCCp6-Fz6lqWwv-R4x2JiJHQ,57
UC3_iw7hEYUeayrlLjxA4I4w,57
UC3jix8ftR44p_hUubfXOVQQ,57
UCE7EhJJd58QDX6_bM0_5eUg,57
UC4LhzZi0cIIdWTAPIUFfbTA,57
UCEYZ0OWyK3tYJkroCA_0vGA,57
UCht75CKqw1qUGse6USCoP1g,57
UCA31Gq2vDV43n07koBjEBoQ,57
UCab6pn64Q3uxUgOSRyhN5DA,57
UClWGlwBqtvLvYwY2Pbw-Rtw,57
UClXsNEuMbjyLQvE9ZaXMqnA,57
UCG5cuaHIsNHxJJmlBpfqgaw,57
UCD3youHnF1URrPUJ43g_PUw,57
UC_YNX4KuCyyg-CHf31K3Lpw,57
UC2-CO0uEIy0kczr1vWIGwqQ,57
UC-2Vut8-2jtJK9ojKwE0Mdg,57
UCoO0nXLvdW4IPHvvMjik6uw,57
UCPhNsJW1F4w_QAXkepBxyHw,57
UCN1T4jWfacRJY23WNXqSsZw,57
UCRdVE33_yrRencrqUHQQOYA,57
UCSWEhSf1Ld0rmhTzyC1F6Sg,57
UCMqRFZ2lu5wP28IWZ41FEkw,56
UCYmIqt7aulrAyObjwVoVmwQ,56
UCub3LUgadc8R7RzVRauYrLw,56
UC5KHjeeQseSc5K5WbasGEgA,56
UCpUwPzHym0traJdfC-1Xifw,56
UCIrfC71wAubbI6txTc4DVNA,56
UCv1Fd0cbY7s8nG8wJFXec-w,56
UC-CJZ6MFh8S_wCHRDkzCCWw,56
UCsQyJ9-2KLTrNcanPHjHthQ,56
UCAMRWKl47zUT_rl1j1kfBrw,56
UCx497RcjuTYkmHydoBbQrHw,56
UCIxNb5Cw_oJVXFxiFrtA9wQ,56
UCEt4geysDjjRuaIp2wQbESg,56
UCtxCESzdLvN3oyAWQcxGQtg,56
UCHW2I4kdzdpZyQQbDMS2pDw,56
UCXFD6O0rnX4eAEzgr_lLmTA,56
UChLG6s4zwHYAUqy3ktoPm7A,56
UCAjMWSIEJhi1P39QjpmMNuw,56
UCcg8SGO4Y5WI6A5ZJpZtCFw,56
UCN9fRaGd4FRmKRBqgSUqKcQ,56
UCIcf7cviRl7RooDBqVocLcQ,56
UCxfpgJ1BzZWnK_bAgRJeMnQ,56
UC-xRKCA0mGzj7RXVsLVbIhg,56
UCt8RVF9mRK4l-qeLF5R_MhQ,56
UCF8XEsp2N4JeJzJilw9o6WQ,56
UCoFuTg-ImzREFhOrKDGEkqQ,56
UCSlheQ8xAz07uoYqp_yHaBQ,56
UCSfTt3-squrnNKt0pInNCfw,56
UCZ5TSghXExy6VJOlRwY-95w,55
UCswbeisEW4UNBMUExxSGKdA,55
UC7IwWB55JmPFbx9unNx7Big,55
UCH3L61CmZNn77_Y89bpFWAQ,55
UCnhnBr3wUHmD02DtzgY4tvA,55
UC7uvwrDq4TwsKgLH08PF58A,55
UCcLG3nen_T01siJyk5czoZg,55
UCWTwR56h2n-oL5Z2Gei9aqA,55
UCO_g9Xqo00bdnr5qmMffZ2w,55
UCHAgVW_mtuDOkoE1q8NVkSQ,55
UCr3mJs6Zuyg3c1JbG-WWkOw,55
UCTJQt9VkRnEHDRjRC0p394Q,55
UCnyLxcAk1-8Pol2HVfVu1aw,55
UCzGLsFDjTYY26q8aKbPiGAg,55
UC4gNAFJzwTMrQNHeeqLjT6A,55
UCT-lThBuWOp3ki6XQR72DrA,55
UCiZ3aYu8aWqH6PUN8_ndZMA,55
UCkOOhYrAWdnNbU7ixwyEm8A,55
UCxUTS3YtY2wifw7gRpaVi9A,55
UCTDkeaNE3KdYYmIyv19abpw,55
UCBNw9LcZFcFehR9ury9lhMQ,55
UC0NNctepJudiCie8rA_KP7w,55
UCvr1mMrQW-D6hAqBF2RLH_g,55
UCCaV9wMc8G3BqSAXbwAAcOA,55
UC_T9Wk8xGgEUgiWCCQdtbKw,55
UC_R7fUCgkzkNPtJOYkVZtvA,55
UCMj5FETz7skP52C4iQgE0jw,55
UC8VGMevHYIfY2jMAnsKij_Q,54
UCS4AdEQT0WV-BVT4Mq5ZGxw,54
UCMCAXlXimmrXX27WJZJhLWQ,54
UCNIxB1vj0iR_e5yG7xO-_4Q,54
UCsZPj4nWttDdHTV-VHjad1Q,54
UCZtR3eNznOoYfJ9TtF-xxFg,54
UCgCp2mYdOtGH4sPshm9pfjA,54
UCZ0GRa6nxZ964RCPjxHwd9w,54
UCAggP51n4xccBScX3Kw3XAA,54
UCHrersOVKR4R64CjbbGaCHg,54
UC4tILkY_QJlARw4vsZMdTIg,54
UCWXWwl87EDKnvjk2b_raX7w,54
UCWis_YijS8BS-Q-90c46xOA,54
UCYFF3dDXs9pQTLe8BBAbyuA,54
UCGI3kvLd3YL8FFbHAKeOR7w,54
UCuaLBQqzj54NPFC_3_watbw,54
UCbpCppYnRDETQdfV7xqg3iw,54
UCk8D5k0OTAmCgv7ltWJeE3w,54
UCMg6-JyVeLTZBVZNqZRmIoA,54
UChuSFoZ0i5kS5GAO8BiL9YA,54
UCfaDdrjCb8hS4ThwGr-Y9Wg,54
UCY3-yV_yRzp0uR5JuH9HReQ,54
UCpaOFjQZAKQFWcwuXLtHhfA,54
UCu-PddZ-EA8_B2MB7mBQLEw,54
UCltP15-Ab2lAUbKhsIWj2lg,54
UChjpb1kd5RXY9hLirUDhUYQ,54
UCYOmRE-gGxwNEBcPc5rQoNA,54
UCVJlSoU3lKCtviafeGMqW0Q,54
UCJrzPOHjiVsb5fI5Zf1ViAw,54
UCUTq9yY89kGvD7_W4hmEvnw,54
UCUei8i__9WQP4bfq32k2YKg,54
UCga1DUXkHpGq6Dj1G48hDJQ,54
UC6lvT5TkPUGFJhF5XE1E0nQ,54
UCxkEcxT8jOe87ZSBWu3OM_Q,54
UCTy7JK5qA-3PN0AD7NOWZGQ,54
UC03cK9yBm3H-zXypD6hYJsg,54
UC6njBYb7YB-eU_mQAF14IPQ,53
UCZwJUWQ26aXa3X1ehZjiuBA,53
UCGTWgspYMiHxWC6kaDMSqiQ,53
UCj0CQdwsVXTCdZZd9UNvBRg,53
UC_4zgVMnbbKH4mAr-IPbotg,53
UCK-lzZo_FJAazPygoSGlV9w,53
UCZyTKT4Ggbz9yFi_15XNNlQ,53
UC90jjZqpNmVY_1N9Y4O69SQ,53
UC8FZcc5Itw8th16b_pbBHaQ,53
UCTl_M8Hm-rAiVxrV6St821A,53
UCrH-pQi9TXiiImo7WVooKlA,53
UCx6hnZ5X5qpAoPoB-4yp5fQ,53
UCHCWN-3T8iiDq1UAKM3uTMw,53
UCDuB5jRqQCkKADwMbsgQBdw,53
UC6ka6_jUYNErCtd3IE3DJkg,53
UCRa0sbjs1nNcTFZlgLEQ3iA,53
UC-Liv9KWYGJudIzRp0h4PGg,53
UCww_J9kVBcx9O2ZtfmmwoMw,53
UCdxzztjnyRGsCU9SMS7cjMA,53
UCPKb5aB5OuZ64029Bp9pG4g,53
UCw3q0WJlSt3c1A4pggbQ6Bw,53
UCy6ynIbtxZX_8wcXJ7XM0Qg,53
UCgSrYYTMN--SRkVbiFD2liA,53
UC0B55I0ZbQWgOWebp95oMcg,53
UC7_KWtfnpWlmQZ4W5lTz3lg,53
UCzUtnPPQkB6gSg_4aGF9pLw,53
UCAB0aEFIaEVoB1jwk9s3tHg,53
UCHlFK3BjO_yPzTXzhble5Ww,53
UC-K4QeVW9UQLGdS6X1Nl_OA,53
UCkljE2yvcPfrz9h_XHaAVLA,53
UCmoHd6FwFgWfuLtty8k3_OQ,53
UC_biu8OjNld0CgEg6-yUKXw,53
UCIMGhZ7_zCMDu6wvelmmFPA,53
UCFA0-4eIXLGjh_KA-iyQekA,52
UCitCT21yhOyAbyg6QOzWZeg,52
UCQIcwTQn-9IFwSJItf9vk4g,52
UCcTS1B90u8cVB33PbYVh9dQ,52
UCuF-kQlVfEaMxGyQrlBF7jw,52
UCtWA3MFldf9ya3wztKLyTGA,52
UCPV_KAz-yOS5g3ZPY3HdC5g,52
UCdR5PC0-Ysy0AapsIhzLuNA,52
UCCwxSGjY4LtLBSCa1tbOM1g,52
UC3USJx6aiUFtmf3kDQsXspg,52
UCzMMLFyHkCe_DYNPl41HrfQ,52
UCsxirLEHWqwvAbwJMdcPnJw,52
UCA7hH_biprSL480U00RSI3A,52
UCdZDOUl4ehQXqRbLe7Kpw5w,52
UCoQq8a58Z7FK-yIOyE58GqQ,52
UC2VbH5BBk6Gy5qOf3S6t4Mg,52
UC2HU8dC3Ukit5ynDn6wNTfw,52
UC_4jvNNhMI-9OVCGJ_4FUVw,52
UC_DApIX_EDXbhQ_7PL1MP6A,52
UCkbYgOA1fYFSXiJph60ZNXg,52
UCAlIKPbG0eu0b-s9cnX3igg,52
UC-f-NbjxRgRcEWuskwCvj6g,52
UChPkitoeYw4p-h0D8NYh-ww,52
UCVS81l4lL_lLyolTnDnGqzw,52
UCs22mJjOk7n2xBxhjkD86Gw,52
UCWAv8RixS7n4pJzM9eRxjqQ,52
UCfgHfKniLzAWC1GoBpkeB-Q,52
UCXBR79izplFeyAJGnxHf4cQ,52
UCp4cmF5a0c9PcyNz-qmAQhA,52
UCAqp3fs_EDI-MBhUh56vfNg,52
UCNumcdBxgu42fl1gJoWf4Xw,52
UCnSQivFFL_Eu8M1cBrO52pQ,52
UChbGRVvVs89bADLPRT6NHgw,52
UCImxjUHVw-sKLd4W1gjJosQ,52
UCuhlogAvW8ILaRZg86G233A,52
UCAaQvUlJqaRQypgwvQrI8lQ,52
UC1-SmBmaChJL4gcHJPpP9gQ,52
UCVV4EJ1mw17h3VnQJUd1oFQ,52
UCDwEVnqrPmQx1NgltT2juVA,52
UCjXC5hGqYC7e-y09-KCIANA,51
UCophwwBreRqT6nuQH65sP7w,51
UCF-Xy1MG5Dny1eUWllUt8yw,51
UCE0KB-4ebSzZvyqDfCvdYiw,51
UCg0C1hgKNhjBBoCm5YgT8Pw,51
UC1nGyXySPO5JPU0bpVV49zA,51
UCu0YF6BGDq55HzCRHdyTRkA,51
UCMMLxQi6ef04AIDeF-mp8TQ,51
UCHaNTVpOxLqNZNCbw-bMYxg,51
UCgrOUJUL3fz3fIsLrhCIEOg,51
UCQLAho4WKsRXbvPsTDt4wNw,51
UCpUJGDoEP6-PbRuincgf_3g,51
UCKSctxG2kkxlaPe2_pf75Mw,51
UCLzKG-9OMEMB-Lg8h9y16DQ,51
UCtRu_ONgqGtvaBtFzSLzZEg,51
UCf0OYnyAnw3l67QljDlarrg,51
UCp0cZhgLYIGr0ctTy2DoVrQ,51
UCL0Y9GTfaQe_4FCYFwB0LaQ,51
UCqy0iifF86I8W1BCuITPxvA,51
UC1cxP7Ujd4XwxsFgAGnIC4w,51
UCswhQHr6FTrEEdycPOItghw,51
UCmZY6ciPtCX1UgKqHt1qaOA,51
UCXI_4fWlLNt_-lJnAD_4D1w,51
UCNZyfFT8C2oGZbCi2kjaG2Q,51
UCL8a2ZjmfIopkLZ9hp05DNA,51
UCZCdQF_91S4FfYjLNeU97mw,51
UC5efNbm-J9aL89SlDxqtbQw,51
UCCw_VesgqWFjx0C9Huh1UNQ,51
UC3MkpskjX1gWEMaf44CHtFw,51
UCQOQoPJuExiSHHG0G6C10MQ,51
UCU8I6cdrb4ot1GhouV4AOcQ,51
UCeDbr_tn3dM1dgIYRygHcgg,51
UCq8z8lWV3zWUlUBAIJuPibg,51
UC0i-04vVTnsWSsj5qamSdgA,51
UCQOy108YqMoX3elKBqAEKXg,51
UCJWBQpagxuJfmdbM6z1X8CA,50
UCJBdjm7zj0mtpGbWn2M_Lzg,50
UCczeuYfVtD4fqtJSs7zFQoQ,50
UCJ3b_F--v4ctAKM1QmjNMxw,50
UCYn3jXZnkdej6aL9old7Clw,50
UChHAvM0xIAn3IjYa6MzfC3g,50
UCaA_Rxczg58uGdEfpJpmBHw,50
UChJYVtC6nvne4sEfjPEhGWQ,50
UC2QLfWAiR6gz50IQCSBe8IQ,50
UCzPCLPq25QKWgSFTvTIrWqQ,50
UCaIhQfHwyqkyL6h4Jnht3Sg,50
UCcZyRI9IkrlfKTcJ4TsYbmA,50
UC1XMdaFPerMoRjNbHHVkRvg,50
UC-rDrSRE-wzm15SLPI_onvA,50
UCwArynImNwzcgCNDwTs6BXg,50
UCYE85fc1J6Jf-gPqb7pOgEA,50
UCm7aromsJXgx1w6A4_GRGOg,50
UCo5cWdP3rb2oGPTxWCDWtfw,50
UCkBsoTxVUXaUwYgsAbMj5hg,50
UC52BsWNXyA-TEQZ5gKDGOXg,50
UC97HxJh7X0tNuzmeAG3I4RA,50
UCk3GmUJDkbN-9sjvyyPytXQ,50
UC2-xNuju9Fby1uqQEhtSlRA,50
UCgptKvj45fwEy1bUM-qlWsg,50
UCdUmREmUGwdYjIuDdyTiukg,50
UCGhN6OqAa0YqnAcVD7OivFg,50
UCLngKngfPDLjrR50sgKJ9UA,50
UCTqKCmCQFDpxDXp_-jmziUQ,50
UC4y2tKb8LYvrgkeIy8UIvdg,50
UCfRoE1yn_5dIDExWQ-EqE_A,50
UCB4q31yA7mo2zdX2J-pedXQ,50
UCysoY-xhH4gxFqAq7W5ioRg,50
UCiLBn_6gDOvK6XDiry6Z92g,50
UCyxxhRxzbRgY3App2oPtwiw,50
UCWVwupXrThSTot3Tgdiho2w,50
UCdiY8KlJRAS-ZixiNYtpJkQ,49
UCt7bddBmZ6J9YKrtCL0EyjA,49
UC3ZIDz8JpDMcKodlAigvCqA,49
UCbVXIYAN68eysYp1-RDVCEQ,49
UCbamkVP_JPoPLaDmEKpZflA,49
UCdCE1Ku2aQWf6WUj-2H1DKg,49
UCday1KPYdds7izbYwzUnIug,49
UCEeen0NAjbjG3GQ-29zQtDA,49
UCje9hrKT2QOwhYwhoW47B-Q,49
UCAYqf1McYzToGIsaMu8d38g,49
UCAu6z-Q1iGZgr-ZTFMfLYuw,49
UCdno9idZR418ytYPt3T9SDw,49
UCq0qpTZ_I39bndQlp3lui8Q,49
UCt8byGOy9dx_B6Ek66VhvhA,49
UC_NFVlMqV2-204zXfr3bClA,49
UCDbuUTuWOuYFv0WWbefFOag,49
UCO9m5ZHhcersNh25uuU_6ng,49
UCp4PVXss4GC-LBqj0rFVZoQ,49
UCmDU59u8qDEwhRwv8wCQFNA,49
UCfjfUwsgOpt-o2jZT67WbGg,49
UCrVK6x0Y3s_hNgf0kCjObQA,49
UCoWONuMLD_ywY5SO95dRtpA,49
UCe1A11WDYpAtrlFoGnea4Yw,49
UCohs9AFkKE79cJQPQ0wvTbg,49
UC1LGfSSNv3tAyQtJIyLzkug,49
UCUT03iaw2uK2oNbjjCvLT2A,49
UCIQLKAWXy48x9nIPVm2rgjw,49
UC5eEHh5z-86d-lvrst2G61Q,49
UCwzQFmfqAn4xNk7VGV3Niqw,49
UCotorWJidT6cLa-WDCasc8w,49
UCIZj87bWYjN94M52OHXvxJw,49
UCwTjC39F81pISRla4POCfJg,49
UCgYhVzbaKb2ZzXlJDbd7mQw,49
UCo5-3R3-6Q5GhWcSX5M52pg,49
UCi--zwZrQsbL_fo36YUuQ3w,49
UCTRYq2JcNfpO_U0Y9PIEQqw,49
UCzKVAOrYqSHOM4TroXEEoHw,49
UCePTlz6sHXdOiu023MiQEzA,49
UCM2COPp6aGxRA1t1TPTiHow,49
UCSq02OJ_xDyc0uxCb5br9ZQ,49
UC9yoS3ffRIXORDi2FW6GU0g,49
UCFtKWyLn76_CMKHWGPOXFqw,49
UCpkSI4nzobsUd2M-aWYwy5Q,49
UCudS9MxGqr7MGiGqEoB-OqQ,49
UC_aX-6BwBMrPPxHrmSp8ymw,49
UClGQSMV6Hgug-iGpV6ixO-g,49
UCGRewuyjiZSSbzcg9HtsArQ,49
UCrk0ZJZYFH3jYsm9Jfl5n4g,49
UCo5J0ameMLmVs29B5Hy_dkw,49
UCGt9w4JlTYmhIPPblU72cBA,49
UCp7Hjsnjep-hGCCoWlojWOQ,49
UCwVAMBfNaMOp7BCgm6CMviQ,49
UCraSQ7eN-SVQPvEMORfcJZA,48
UCNvZm6RrrCmR3E_eZsXcrDA,48
UCCZnDLgDJNwYijOBWY7R0zg,48
UCdzQprRyw74m5s3TK0bv2Fg,48
UCjUlhQSCM4ZpXEZyrpbpx9g,48
UCgOj2pUrtsfxB37o-RBGePA,48
UChkvd6_qto7PAG21l2P7VTQ,48
UCfvGYD_B1bCtvaU0MPpxE-g,48
UCz9mTJLLAqN6PdKOAG5B36A,48
UCCi6qi6cqpztaliAEVjXd6w,48
UCdiXgaK3P4QLVYNUIi8LYQA,48
UCiAyn_TzGEQ-cD4OBlctOXQ,48
UC3g0mzruEARLR_gJT-BtKsQ,48
UCCyz94SSzWu5YpGOMCC8tlw,48
UCD1vXW3ScoHYZ4nGye4rCEA,48
UCBB59jV3rd94sFvYhbEYTVg,48
UCsWkkBFAX9BHDr1oHcFpC0g,48
UChrmwhQ3x_3thNgbWmeS2Kg,48
UCC2Lu7XLr2ofSCN5ZV2V1uQ,48
UCDdBzAShetkHO1MQ7relnlg,48
UCTqELzbyCDKdUqZVQoTQ8bA,48
UCwrA6cYOKQHbh38_lwJHL-g,48
UCX2UeXKBSbbKwJY1drIKfGw,48
UCOkV0FvdoixwFNpsbCazxVQ,48
UC7LfTzKyReW-PkhhKRm8gsA,48
UCwMeUgmdB1UonkRjLXY3REw,48
UCIea66NSWbOaU5Yw5Zp3_aA,48
UCz_05wBjvYrLSz1ge5dQubw,48
UC7YQbq5CmjmdjPLw0HsnA9Q,48
UC2H3hCi9g42c3fdHH3HLTfQ,48
UCZnEM8pNMVgDADpPoM1UM9A,48
UC946QfSp4l-vIz_sauOrrUQ,48
UCR-WGmu5jUkHT_ozdaXEzYg,48
UCNRHh32kFE-QaHax_TDnJLg,48
UCLm87UV5VLe__Zd-WufggoA,48
UCDmxqthi2H3_K2bYsDlh_qQ,48
UCuVBu_TNad3c0nf5eth8sFw,48
UCRo4IQ4LyqSRhWSHaUiDrXg,48
UCn0WbNxb_4kjpNUnPKGAbMQ,48
UC8Ka653aIOWpsqR-xdNmqig,48
UCXwFYE_-RPiWH5hziXmslhQ,48
UCNaQw0i0npMR-s74KxPInWg,48
UCp185DbpP_Jm7hijB7chyOg,48
UCXRflJ7LKIrhlpCB_bEnFQg,48
UC4vVwAoRl6f69rEQ6wvtx1w,48
UC9wW1e6JuaQWbU5ehQqc08Q,48
UC2YQhKCJEW52bPQAh85d3cw,48
UCbKS-fCriM3PchJs4XWQ8Pw,48
UCDq8th68ULxo1Rg9cAPKGbg,48
UCcVY6oPAiYeAaba_6quvYhw,48
UC6MOKNHIykmDLoDY9t_O5pg,48
